Order ID,Category,Sub Category,Region,City,State,Sales,Cost,Quantity,Profit,Profit Margin %,Discount,Order Date,,,,,,,,
ORD01078,Bakery,Breads & Buns,East,Eluru,Andhra Pradesh,6333,3786.75,25,2546.25,40.21,0.175,3/18/2022,,,,,,,,
ORD01079,Bakery,Breads & Buns,South,Adoni,Andhra Pradesh,6329,5045.27,25,1283.73,20.28,0.2,12/26/2024,,,,,,,,
ORD01080,Bakery,Biscuits,Central,Guntur,Andhra Pradesh,6329,5233.57,25,1095.43,17.31,0.261666667,9/16/2023,,,,,,,,
ORD01081,"Eggs, Meat & Fish",Eggs,South,Vizag,Andhra Pradesh,6321,4763.88,25,1557.12,24.63,0.15,12/31/2023,,,,,,,,
ORD01082,Bakery,Breads & Buns,East,Kurnool,Andhra Pradesh,6316,4514.26,25,1801.74,28.53,0.2525,6/18/2022,,,,,,,,
ORD01083,Fruits & Veggies,Fresh Vegetables,West,Cumbum,Andhra Pradesh,6308,4080.29,25,2227.71,35.32,0.16,4/30/2023,,,,,,,,
ORD01084,"Eggs, Meat & Fish",Chicken,West,Kurnool,Andhra Pradesh,6299,4916.02,25,1382.98,21.96,0.2225,5/28/2022,,,,,,,,
ORD01085,Food Grains,Atta & Flour,Central,Markapur,Andhra Pradesh,6298,5305.99,25,992.01,15.75,0.18,6/11/2022,,,,,,,,
ORD01086,Food Grains,Rice,South,Cumbum,Andhra Pradesh,6296,4465.42,25,1830.58,29.08,0.258,3/5/2024,,,,,,,,
ORD01087,Food Grains,Atta & Flour,East,Visakhapatnam,Andhra Pradesh,6293,4839.11,25,1453.89,23.1,0.246666667,6/11/2023,,,,,,,,
ORD01088,Snacks,Noodles,West,Nandyal,Andhra Pradesh,6293,4731.01,25,1561.99,24.82,0.2725,10/28/2022,,,,,,,,
ORD01089,Beverages,Soft Drinks,South,Kodmur,Andhra Pradesh,6282,4757.92,25,1524.08,24.26,0.196,12/3/2023,,,,,,,,
ORD01090,Snacks,Cookies,West,Prakasham,Andhra Pradesh,6278,4924.87,25,1353.13,21.55,0.225,4/9/2023,,,,,,,,
ORD01091,Snacks,Cookies,Central,Nelluru,Andhra Pradesh,6274,4542.06,25,1731.94,27.61,0.222,7/16/2022,,,,,,,,
ORD01092,Oil & Masala,Masalas,East,Adoni,Andhra Pradesh,6274,3909.48,25,2364.52,37.69,0.228333333,6/6/2022,,,,,,,,
ORD01093,Oil & Masala,Spices,Central,Kanyakumari,Andhra Pradesh,6271,4599.93,25,1671.07,26.65,0.276666667,3/6/2023,,,,,,,,
ORD01094,Food Grains,Rice,East,Vellore,Andhra Pradesh,6270,4173.3,25,2096.7,33.44,0.226,3/11/2022,,,,,,,,
ORD01095,"Eggs, Meat & Fish",Chicken,Central,Kanyakumari,Andhra Pradesh,6270,5364.17,25,905.83,14.45,0.2725,4/22/2022,,,,,,,,
ORD01096,Beverages,Soft Drinks,South,Vizag,Andhra Pradesh,6261,4865.97,25,1395.03,22.28,0.2675,8/14/2023,,,,,,,,
ORD01097,Oil & Masala,Edible Oil & Ghee,South,Thanda,Andhra Pradesh,6251,4916.76,25,1334.24,21.34,0.176,7/30/2023,,,,,,,,
ORD01098,Beverages,Health Drinks,South,Vellore,Andhra Pradesh,6242,4449.78,25,1792.22,28.71,0.1375,5/21/2022,,,,,,,,
ORD01099,Fruits & Veggies,Fresh Vegetables,East,Nandyal,Andhra Pradesh,6242,4960.93,25,1281.07,20.52,0.28,10/11/2023,,,,,,,,
ORD01100,Bakery,Biscuits,West,Vizag,Andhra Pradesh,6235,5203.92,25,1031.08,16.54,0.222,3/14/2024,,,,,,,,
ORD01101,"Eggs, Meat & Fish",Mutton,East,Krishnagiri,Andhra Pradesh,6231,5144.18,25,1086.82,17.44,0.216,9/10/2024,,,,,,,,
ORD01102,Fruits & Veggies,Fresh Vegetables,East,Kodmur,Andhra Pradesh,6219,4572.51,25,1646.49,26.48,0.294,3/25/2022,,,,,,,,
ORD01103,Fruits & Veggies,Fresh Fruits,West,Kanyakumari,Andhra Pradesh,6216,4236.57,25,1979.43,31.84,0.226666667,3/23/2022,,,,,,,,
ORD01104,Snacks,Cookies,Central,Vellore,Andhra Pradesh,6212,5005.64,25,1206.36,19.42,0.188,11/16/2022,,,,,,,,
ORD01105,Bakery,Breads & Buns,West,Dhone,Andhra Pradesh,6203,4914.94,25,1288.06,20.77,0.15,1/21/2023,,,,,,,,
ORD01106,Oil & Masala,Masalas,South,Krishnagiri,Andhra Pradesh,6198,4231.44,25,1966.56,31.73,0.276,10/9/2024,,,,,,,,
ORD01107,Bakery,Biscuits,West,Guntur,Andhra Pradesh,6198,4520.73,25,1677.27,27.06,0.25,6/27/2023,,,,,,,,
ORD01108,"Eggs, Meat & Fish",Eggs,East,Eluru,Andhra Pradesh,6193,4394.69,25,1798.31,29.04,0.2275,4/28/2022,,,,,,,,
ORD01109,Bakery,Breads & Buns,West,Kurnool,Andhra Pradesh,6189,4955.94,25,1233.06,19.92,0.182,4/20/2023,,,,,,,,
ORD01110,Fruits & Veggies,Organic Fruits,South,Nandyal,Andhra Pradesh,6189,4797.16,25,1391.84,22.49,0.2775,4/4/2023,,,,,,,,
ORD01111,Fruits & Veggies,Fresh Vegetables,South,Markapur,Andhra Pradesh,6167,5080.06,25,1086.94,17.63,0.2825,12/9/2024,,,,,,,,
ORD01112,Oil & Masala,Spices,South,Guntur,Andhra Pradesh,6165,4606.92,25,1558.08,25.27,0.215,9/16/2024,,,,,,,,
ORD01113,Snacks,Chocolates,West,Viluppuram,Andhra Pradesh,6163,4279.09,25,1883.91,30.57,0.172,5/10/2023,,,,,,,,
ORD01114,"Eggs, Meat & Fish",Chicken,West,Kadiri,Andhra Pradesh,6161,4699.2,25,1461.8,23.73,0.2325,12/14/2024,,,,,,,,
ORD01115,Snacks,Chocolates,East,Kadiri,Andhra Pradesh,6160,4314.45,25,1845.55,29.96,0.228,4/6/2023,,,,,,,,
ORD01116,Food Grains,Atta & Flour,West,Ongole,Andhra Pradesh,6155,4485.1,25,1669.9,27.13,0.212,5/11/2024,,,,,,,,
ORD01117,Fruits & Veggies,Fresh Fruits,Central,Markapur,Andhra Pradesh,6148,4270.79,25,1877.21,30.53,0.2525,7/10/2024,,,,,,,,
ORD01118,Food Grains,Atta & Flour,Central,Thanda,Andhra Pradesh,6133,4289.95,25,1843.05,30.05,0.163333333,2/5/2024,,,,,,,,
ORD01119,"Eggs, Meat & Fish",Fish,South,Guntur,Andhra Pradesh,6128,4212.2,25,1915.8,31.26,0.16,9/27/2023,,,,,,,,
ORD01120,Beverages,Soft Drinks,South,Dhone,Andhra Pradesh,6125,4604.7,24,1520.3,24.82,0.213333333,12/7/2024,,,,,,,,
ORD01121,"Eggs, Meat & Fish",Chicken,Central,Cumbum,Andhra Pradesh,6119,4340.86,24,1778.14,29.06,0.18,5/8/2024,,,,,,,,
ORD01122,Oil & Masala,Masalas,South,Guntur,Andhra Pradesh,6118,4054.13,24,2063.87,33.73,0.266666667,2/4/2024,,,,,,,,
ORD01123,Food Grains,Dals & Pulses,South,Ballari,Andhra Pradesh,6117,4662.93,24,1454.07,23.77,0.254,1/1/2024,,,,,,,,
ORD01124,Snacks,Cookies,East,Vellore,Andhra Pradesh,6116,4822.93,24,1293.07,21.14,0.175,10/7/2023,,,,,,,,
ORD01125,Bakery,Biscuits,Central,Visakhapatnam,Andhra Pradesh,6114,4981.84,24,1132.16,18.52,0.2,5/12/2024,,,,,,,,
ORD01126,Fruits & Veggies,Fresh Fruits,East,Kadiri,Andhra Pradesh,6113,4587.39,24,1525.61,24.96,0.2,6/5/2023,,,,,,,,
ORD01127,Fruits & Veggies,Organic Vegetables,East,Kanyakumari,Andhra Pradesh,6108,4305.34,24,1802.66,29.51,0.23,4/11/2024,,,,,,,,
ORD01128,Oil & Masala,Spices,Central,Markapur,Andhra Pradesh,6107,4686.1,24,1420.9,23.27,0.19,5/15/2022,,,,,,,,
ORD01129,"Eggs, Meat & Fish",Eggs,East,Dharmavaram,Andhra Pradesh,6100,4930.84,24,1169.16,19.17,0.2475,2/1/2022,,,,,,,,
ORD01130,Fruits & Veggies,Organic Vegetables,East,Viluppuram,Andhra Pradesh,6099,4405.85,24,1693.15,27.76,0.19,2/5/2023,,,,,,,,
ORD01131,Fruits & Veggies,Fresh Vegetables,West,Ballari,Andhra Pradesh,6091,4968.85,24,1122.15,18.42,0.235,2/20/2023,,,,,,,,
ORD01132,Oil & Masala,Edible Oil & Ghee,Central,Visakhapatnam,Andhra Pradesh,6087,4266.45,24,1820.55,29.91,0.26,3/3/2023,,,,,,,,
ORD01133,Bakery,Biscuits,West,Nelluru,Andhra Pradesh,6084,5186.2,24,897.8,14.76,0.218,5/30/2022,,,,,,,,
ORD01134,"Eggs, Meat & Fish",Mutton,West,Krishnagiri,Andhra Pradesh,6081,4174.92,24,1906.08,31.34,0.2525,1/14/2023,,,,,,,,
ORD01135,"Eggs, Meat & Fish",Mutton,South,Dhone,Andhra Pradesh,6076,3964.46,24,2111.54,34.75,0.166666667,3/15/2022,,,,,,,,
ORD01136,Fruits & Veggies,Organic Fruits,West,Anathapuram,Andhra Pradesh,6071,4616.16,24,1454.84,23.96,0.28,2/21/2023,,,,,,,,
ORD01137,Food Grains,Dals & Pulses,Central,Visakhapatnam,Andhra Pradesh,6071,3788.67,24,2282.33,37.59,0.186666667,11/15/2022,,,,,,,,
ORD01138,"Eggs, Meat & Fish",Mutton,West,Anathapuram,Andhra Pradesh,6069,3842.81,24,2226.19,36.68,0.245,11/28/2023,,,,,,,,
ORD01139,"Eggs, Meat & Fish",Chicken,Central,Markapur,Andhra Pradesh,6054,5169.96,24,884.04,14.6,0.16,11/14/2024,,,,,,,,
ORD01140,Oil & Masala,Masalas,East,Vellore,Andhra Pradesh,6039,4231.95,24,1807.05,29.92,0.218,2/10/2022,,,,,,,,
ORD01141,"Eggs, Meat & Fish",Mutton,Central,Eluru,Andhra Pradesh,6036,5521.64,24,514.36,8.52,0.25,1/14/2024,,,,,,,,
ORD01142,Snacks,Noodles,Central,Ongole,Andhra Pradesh,6036,4124.02,24,1911.98,31.68,0.2625,5/8/2024,,,,,,,,
ORD01143,Snacks,Noodles,East,Visakhapatnam,Andhra Pradesh,6035,4570.72,24,1464.28,24.26,0.233333333,6/18/2024,,,,,,,,
ORD01144,"Eggs, Meat & Fish",Eggs,South,Cumbum,Andhra Pradesh,6031,4402.62,24,1628.38,27,0.3275,8/30/2022,,,,,,,,
ORD01145,"Eggs, Meat & Fish",Mutton,Central,Kodmur,Andhra Pradesh,6030,4068.54,24,1961.46,32.53,0.146666667,1/9/2023,,,,,,,,
ORD01146,Oil & Masala,Masalas,Central,Nandyal,Andhra Pradesh,6028,3911.34,24,2116.66,35.11,0.27,11/15/2023,,,,,,,,
ORD01147,Food Grains,Rice,Central,Nandyal,Andhra Pradesh,6025,4110.17,24,1914.83,31.78,0.2875,6/8/2024,,,,,,,,
ORD01148,Fruits & Veggies,Fresh Vegetables,South,Anathapuram,Andhra Pradesh,6025,4287.35,24,1737.65,28.84,0.2225,9/14/2022,,,,,,,,
ORD01149,Fruits & Veggies,Organic Vegetables,West,Adoni,Andhra Pradesh,6022,3841.04,24,2180.96,36.22,0.173333333,12/10/2022,,,,,,,,
ORD01150,Beverages,Soft Drinks,Central,Nelluru,Andhra Pradesh,6006,4380.25,24,1625.75,27.07,0.256,7/3/2024,,,,,,,,
ORD01151,"Eggs, Meat & Fish",Fish,East,Dhone,Andhra Pradesh,6004,4527.39,24,1476.61,24.59,0.28,11/13/2022,,,,,,,,
ORD01152,Fruits & Veggies,Fresh Fruits,West,Kurnool,Andhra Pradesh,5996,4826.7,24,1169.3,19.5,0.2025,11/1/2024,,,,,,,,
ORD01153,Food Grains,Rice,South,Guntur,Andhra Pradesh,5991,4486.68,24,1504.32,25.11,0.196666667,12/27/2022,,,,,,,,
ORD01154,Oil & Masala,Edible Oil & Ghee,South,Dhone,Andhra Pradesh,5980,4042.5,24,1937.5,32.4,0.18,12/1/2024,,,,,,,,
ORD01155,Oil & Masala,Edible Oil & Ghee,West,Ramanadhapuram,Andhra Pradesh,5973,4828.74,24,1144.26,19.16,0.156666667,5/16/2024,,,,,,,,
ORD01156,Bakery,Cakes,Central,Cumbum,Andhra Pradesh,5967,3694.15,24,2272.85,38.09,0.173333333,12/11/2023,,,,,,,,
ORD01157,Food Grains,Organic Staples,East,Visakhapatnam,Andhra Pradesh,5963,4667.9,24,1295.1,21.72,0.196666667,8/16/2024,,,,,,,,
ORD01158,"Eggs, Meat & Fish",Chicken,Central,Ramanadhapuram,Andhra Pradesh,5959,4468.03,24,1490.97,25.02,0.2275,3/15/2022,,,,,,,,
ORD01159,Beverages,Soft Drinks,South,Cumbum,Andhra Pradesh,5956,4327.17,24,1628.83,27.35,0.305,6/19/2023,,,,,,,,
ORD01160,Snacks,Noodles,South,Visakhapatnam,Andhra Pradesh,5948,4585.43,24,1362.57,22.91,0.22,6/29/2024,,,,,,,,
ORD01161,Bakery,Biscuits,Central,Nelluru,Andhra Pradesh,5947,4191.93,24,1755.07,29.51,0.2325,1/26/2024,,,,,,,,
ORD01162,Fruits & Veggies,Fresh Vegetables,Central,Visakhapatnam,Andhra Pradesh,5929,4075.15,24,1853.85,31.27,0.183333333,12/20/2022,,,,,,,,
ORD01163,Snacks,Cookies,Central,Eluru,Andhra Pradesh,5929,4379.56,24,1549.44,26.13,0.2575,10/10/2022,,,,,,,,
ORD01164,Food Grains,Rice,West,Kadiri,Andhra Pradesh,5929,3945.7,24,1983.3,33.45,0.18,10/23/2023,,,,,,,,
ORD01165,Oil & Masala,Spices,Central,Dhone,Andhra Pradesh,5925,4310.09,24,1614.91,27.26,0.175,12/21/2022,,,,,,,,
ORD01166,"Eggs, Meat & Fish",Fish,East,Vellore,Andhra Pradesh,5923,3935.03,24,1987.97,33.56,0.205,3/2/2024,,,,,,,,
ORD01167,Oil & Masala,Edible Oil & Ghee,West,Thanda,Andhra Pradesh,5923,4440.77,24,1482.23,25.02,0.26,9/29/2023,,,,,,,,
ORD01168,Oil & Masala,Spices,South,Dharmavaram,Andhra Pradesh,5922,4419.18,24,1502.82,25.38,0.2525,11/14/2022,,,,,,,,
ORD01169,Beverages,Soft Drinks,Central,Cumbum,Andhra Pradesh,5916,4643.24,24,1272.76,21.51,0.256,10/26/2022,,,,,,,,
ORD01170,Fruits & Veggies,Organic Fruits,South,Vizag,Andhra Pradesh,5913,3991.43,24,1921.57,32.5,0.246666667,7/1/2022,,,,,,,,
ORD01171,Food Grains,Organic Staples,West,Adoni,Andhra Pradesh,5909,4195.19,24,1713.81,29,0.223333333,6/30/2022,,,,,,,,
ORD01172,Oil & Masala,Edible Oil & Ghee,West,Markapur,Andhra Pradesh,5907,4727.4,24,1179.6,19.97,0.22,8/6/2024,,,,,,,,
ORD01173,"Eggs, Meat & Fish",Fish,East,Kadiri,Andhra Pradesh,5906,3851.16,24,2054.84,34.79,0.255,4/17/2022,,,,,,,,
ORD01174,"Eggs, Meat & Fish",Eggs,West,Thanda,Andhra Pradesh,5903,3603.1,24,2299.9,38.96,0.2075,4/12/2023,,,,,,,,
ORD01175,"Eggs, Meat & Fish",Chicken,East,Kodmur,Andhra Pradesh,5901,4335.75,24,1565.25,26.53,0.194,7/8/2022,,,,,,,,
ORD01176,Food Grains,Atta & Flour,South,Eluru,Andhra Pradesh,5900,4190.49,24,1709.51,28.97,0.22,11/20/2024,,,,,,,,
ORD01177,"Eggs, Meat & Fish",Eggs,Central,Prakasham,Andhra Pradesh,5892,4620.18,24,1271.82,21.59,0.175,12/21/2022,,,,,,,,
ORD01178,Beverages,Soft Drinks,Central,Krishnagiri,Andhra Pradesh,5878,4209.94,24,1668.06,28.38,0.244,2/10/2024,,,,,,,,
ORD01179,Bakery,Breads & Buns,West,Nelluru,Andhra Pradesh,5878,3933.62,24,1944.38,33.08,0.244,5/21/2023,,,,,,,,
ORD01180,Beverages,Soft Drinks,Central,Dharmavaram,Andhra Pradesh,5874,5023.94,23,850.06,14.47,0.196666667,4/24/2023,,,,,,,,
ORD01181,Bakery,Cakes,East,Cumbum,Andhra Pradesh,5867,4405.11,23,1461.89,24.92,0.216666667,10/12/2024,,,,,,,,
ORD01182,Food Grains,Rice,West,Dharmavaram,Andhra Pradesh,5853,4562.41,23,1290.59,22.05,0.225,1/20/2023,,,,,,,,
ORD01183,Oil & Masala,Masalas,West,Kodmur,Andhra Pradesh,5850,4321.43,23,1528.57,26.13,0.28,10/9/2022,,,,,,,,
ORD01184,Snacks,Chocolates,South,Ballari,Andhra Pradesh,5837,4138.84,23,1698.16,29.09,0.2125,2/11/2024,,,,,,,,
ORD01185,Food Grains,Rice,South,Prakasham,Andhra Pradesh,5834,4309.14,23,1524.86,26.14,0.25,2/21/2022,,,,,,,,
ORD01186,Fruits & Veggies,Organic Fruits,West,Vizag,Andhra Pradesh,5833,4378.07,23,1454.93,24.94,0.212,11/9/2023,,,,,,,,
ORD01187,Food Grains,Dals & Pulses,Central,Kanyakumari,Andhra Pradesh,5830,4893.5,23,936.5,16.06,0.22,5/6/2022,,,,,,,,
ORD01188,Fruits & Veggies,Organic Fruits,Central,Dhone,Andhra Pradesh,5824,5069.35,23,754.65,12.96,0.25,6/27/2022,,,,,,,,
ORD01189,Fruits & Veggies,Organic Vegetables,Central,Adoni,Andhra Pradesh,5822,4440.64,23,1381.36,23.73,0.213333333,2/22/2024,,,,,,,,
ORD01190,"Eggs, Meat & Fish",Eggs,West,Adoni,Andhra Pradesh,5819,3728.47,23,2090.53,35.93,0.195,3/26/2024,,,,,,,,
ORD01191,Snacks,Chocolates,Central,Nandyal,Andhra Pradesh,5813,3840.62,23,1972.38,33.93,0.2275,7/24/2024,,,,,,,,
ORD01192,Food Grains,Organic Staples,East,Kurnool,Andhra Pradesh,5810,4563.02,23,1246.98,21.46,0.24,1/18/2024,,,,,,,,
ORD01193,Oil & Masala,Edible Oil & Ghee,East,Adoni,Andhra Pradesh,5806,4262.49,23,1543.51,26.58,0.176,1/9/2022,,,,,,,,
ORD01194,Bakery,Cakes,Central,Dhone,Andhra Pradesh,5805,4963.81,23,841.19,14.49,0.173333333,10/8/2022,,,,,,,,
ORD01195,"Eggs, Meat & Fish",Eggs,East,Ongole,Andhra Pradesh,5801,3912.89,23,1888.11,32.55,0.193333333,9/4/2023,,,,,,,,
ORD01196,Oil & Masala,Masalas,East,Nelluru,Andhra Pradesh,5796,4214.07,23,1581.93,27.29,0.285,8/22/2022,,,,,,,,
ORD01197,Snacks,Chocolates,East,Cumbum,Andhra Pradesh,5790,4342.12,23,1447.88,25.01,0.236,4/15/2022,,,,,,,,
ORD01198,"Eggs, Meat & Fish",Fish,Central,Kodmur,Andhra Pradesh,5789,4027.2,23,1761.8,30.43,0.183333333,11/7/2022,,,,,,,,
ORD01199,Food Grains,Rice,West,Eluru,Andhra Pradesh,5785,5030.17,23,754.83,13.05,0.24,9/22/2022,,,,,,,,
ORD01200,Snacks,Noodles,East,Kodmur,Andhra Pradesh,5784,4218.56,23,1565.44,27.07,0.2125,1/13/2024,,,,,,,,
ORD01201,Oil & Masala,Spices,Central,Krishnagiri,Andhra Pradesh,5779,4014.08,23,1764.92,30.54,0.2175,7/27/2022,,,,,,,,
ORD01202,Fruits & Veggies,Fresh Vegetables,West,Visakhapatnam,Andhra Pradesh,5777,3909.3,23,1867.7,32.33,0.17,9/1/2022,,,,,,,,
ORD01203,Food Grains,Dals & Pulses,South,Dharmavaram,Andhra Pradesh,5777,4231.32,23,1545.68,26.76,0.236666667,6/12/2022,,,,,,,,
ORD01204,Fruits & Veggies,Fresh Fruits,West,Anathapuram,Andhra Pradesh,5760,4197.42,23,1562.58,27.13,0.2625,11/15/2024,,,,,,,,
ORD01205,"Eggs, Meat & Fish",Mutton,West,Nelluru,Andhra Pradesh,5757,4044.92,23,1712.08,29.74,0.2625,9/28/2023,,,,,,,,
ORD01206,Food Grains,Organic Staples,East,Prakasham,Andhra Pradesh,5746,4708.13,23,1037.87,18.06,0.2025,8/15/2022,,,,,,,,
ORD01207,Snacks,Cookies,Central,Nandyal,Andhra Pradesh,5734,4866.62,23,867.38,15.13,0.205,8/1/2022,,,,,,,,
ORD01208,Fruits & Veggies,Organic Vegetables,West,Dharmavaram,Andhra Pradesh,5728,4502.34,23,1225.66,21.4,0.2475,1/28/2023,,,,,,,,
ORD01209,Food Grains,Atta & Flour,East,Viluppuram,Andhra Pradesh,5724,4103.99,23,1620.01,28.3,0.274,6/18/2024,,,,,,,,
ORD01210,Beverages,Health Drinks,South,Nandyal,Andhra Pradesh,5719,4059.57,23,1659.43,29.02,0.276666667,7/10/2022,,,,,,,,
ORD01211,Oil & Masala,Edible Oil & Ghee,East,Visakhapatnam,Andhra Pradesh,5708,4105.75,23,1602.25,28.07,0.2275,7/11/2022,,,,,,,,
ORD01212,Food Grains,Organic Staples,South,Guntur,Andhra Pradesh,5706,3611.74,23,2094.26,36.7,0.2325,6/27/2024,,,,,,,,
ORD01213,Food Grains,Rice,Central,Anathapuram,Andhra Pradesh,5699,4410.61,23,1288.39,22.61,0.216666667,12/8/2024,,,,,,,,
ORD01214,Fruits & Veggies,Organic Fruits,West,Adoni,Andhra Pradesh,5699,4500.31,23,1198.69,21.03,0.21,5/15/2024,,,,,,,,
ORD01215,Fruits & Veggies,Organic Vegetables,South,Markapur,Andhra Pradesh,5689,3550.16,23,2138.84,37.6,0.2525,9/29/2024,,,,,,,,
ORD01216,Fruits & Veggies,Organic Fruits,East,Guntur,Andhra Pradesh,5687,4646.38,23,1040.62,18.3,0.215,4/19/2024,,,,,,,,
ORD01217,Food Grains,Dals & Pulses,East,Viluppuram,Andhra Pradesh,5679,4608.86,23,1070.14,18.84,0.183333333,9/28/2022,,,,,,,,
ORD01218,Bakery,Biscuits,East,Prakasham,Andhra Pradesh,5678,4600.94,23,1077.06,18.97,0.243333333,3/29/2023,,,,,,,,
ORD01219,Beverages,Health Drinks,West,Ongole,Andhra Pradesh,5676,3922.17,23,1753.83,30.9,0.258,3/12/2022,,,,,,,,
ORD01220,Snacks,Chocolates,East,Thanda,Andhra Pradesh,5675,4928.02,23,746.98,13.16,0.16,2/2/2023,,,,,,,,
ORD01221,Snacks,Chocolates,South,Dhone,Andhra Pradesh,5675,3432.59,23,2242.41,39.51,0.203333333,1/19/2024,,,,,,,,
ORD01222,Fruits & Veggies,Organic Fruits,West,Guntur,Andhra Pradesh,5670,4239.49,23,1430.51,25.23,0.254,2/14/2024,,,,,,,,
ORD01223,Oil & Masala,Spices,Central,Nelluru,Andhra Pradesh,5666,4632.13,23,1033.87,18.25,0.245,3/4/2022,,,,,,,,
ORD01224,Bakery,Biscuits,West,Markapur,Andhra Pradesh,5659,4818.84,23,840.16,14.85,0.2275,1/5/2024,,,,,,,,
ORD01225,Food Grains,Dals & Pulses,West,Vizag,Andhra Pradesh,5648,4173.86,23,1474.14,26.1,0.245,3/12/2024,,,,,,,,
ORD01226,Oil & Masala,Masalas,Central,Vizag,Andhra Pradesh,5631,4415.67,23,1215.33,21.58,0.213333333,12/1/2022,,,,,,,,
ORD01227,Fruits & Veggies,Fresh Fruits,South,Ongole,Andhra Pradesh,5627,3780.44,23,1846.56,32.82,0.2675,3/21/2023,,,,,,,,
ORD01228,Fruits & Veggies,Organic Fruits,West,Nandyal,Andhra Pradesh,5626,4586.3,23,1039.7,18.48,0.246666667,9/23/2024,,,,,,,,
ORD01229,Snacks,Noodles,West,Ballari,Andhra Pradesh,5622,3945.42,22,1676.58,29.82,0.19,5/13/2022,,,,,,,,
ORD01230,Bakery,Breads & Buns,Central,Adoni,Andhra Pradesh,5621,4708.27,22,912.73,16.24,0.24,4/22/2022,,,,,,,,
ORD01231,Fruits & Veggies,Organic Vegetables,West,Thanda,Andhra Pradesh,5617,3705.07,22,1911.93,34.04,0.2275,8/28/2023,,,,,,,,
ORD01232,Bakery,Cakes,West,Adoni,Andhra Pradesh,5616,4421.01,22,1194.99,21.28,0.185,9/12/2024,,,,,,,,
ORD01233,Fruits & Veggies,Fresh Vegetables,East,Eluru,Andhra Pradesh,5610,4285.55,22,1324.45,23.61,0.2425,10/16/2022,,,,,,,,
ORD01234,Bakery,Breads & Buns,East,Nandyal,Andhra Pradesh,5610,4037.17,22,1572.83,28.04,0.23,2/8/2023,,,,,,,,
ORD01235,Bakery,Breads & Buns,South,Ballari,Andhra Pradesh,5609,4765.01,22,843.99,15.05,0.2075,11/2/2022,,,,,,,,
ORD01236,Beverages,Health Drinks,East,Ongole,Andhra Pradesh,5607,3824.63,22,1782.37,31.79,0.234,11/26/2023,,,,,,,,
ORD01237,Snacks,Chocolates,South,Vizag,Andhra Pradesh,5601,4777.99,22,823.01,14.69,0.2425,3/9/2024,,,,,,,,
ORD01238,Fruits & Veggies,Fresh Fruits,East,Markapur,Andhra Pradesh,5592,4089.12,22,1502.88,26.88,0.3125,4/24/2022,,,,,,,,
ORD01239,Food Grains,Rice,Central,Visakhapatnam,Andhra Pradesh,5592,3359.41,22,2232.59,39.92,0.2,11/6/2022,,,,,,,,
ORD01240,Bakery,Biscuits,South,Eluru,Andhra Pradesh,5589,3902.53,22,1686.47,30.17,0.2,7/30/2022,,,,,,,,
ORD01241,Snacks,Cookies,South,Ramanadhapuram,Andhra Pradesh,5585,3676.59,22,1908.41,34.17,0.186666667,12/31/2022,,,,,,,,
ORD01242,Bakery,Cakes,East,Adoni,Andhra Pradesh,5584,4653.95,22,930.05,16.66,0.27,1/21/2022,,,,,,,,
ORD01243,Fruits & Veggies,Organic Vegetables,West,Ongole,Andhra Pradesh,5582,4332.56,22,1249.44,22.38,0.303333333,5/16/2023,,,,,,,,
ORD01244,Oil & Masala,Masalas,East,Markapur,Andhra Pradesh,5580,4377.62,22,1202.38,21.55,0.176666667,2/24/2023,,,,,,,,
ORD01245,Bakery,Cakes,Central,Dharmavaram,Andhra Pradesh,5570,4150.82,22,1419.18,25.48,0.294,6/7/2022,,,,,,,,
ORD01246,Bakery,Biscuits,East,Kurnool,Andhra Pradesh,5566,3616.91,22,1949.09,35.02,0.1825,3/15/2023,,,,,,,,
ORD01247,Food Grains,Rice,South,Dharmavaram,Andhra Pradesh,5552,4597.42,22,954.58,17.19,0.22,8/21/2022,,,,,,,,
ORD01248,Snacks,Chocolates,West,Ballari,Andhra Pradesh,5550,4565.98,22,984.02,17.73,0.203333333,7/31/2023,,,,,,,,
ORD01249,Fruits & Veggies,Organic Vegetables,East,Nandyal,Andhra Pradesh,5541,3663.52,22,1877.48,33.88,0.245,5/2/2023,,,,,,,,
ORD01250,"Eggs, Meat & Fish",Fish,South,Dhone,Andhra Pradesh,5537,3709.12,22,1827.88,33.01,0.266666667,12/2/2023,,,,,,,,
ORD01251,"Eggs, Meat & Fish",Chicken,West,Adoni,Andhra Pradesh,5528,4112.24,22,1415.76,25.61,0.1925,4/15/2024,,,,,,,,
ORD01252,Food Grains,Dals & Pulses,East,Ongole,Andhra Pradesh,5520,3424.47,22,2095.53,37.96,0.286666667,2/25/2022,,,,,,,,
ORD01253,Fruits & Veggies,Organic Fruits,South,Eluru,Andhra Pradesh,5518,3767.91,22,1750.09,31.72,0.2025,7/20/2024,,,,,,,,
ORD01254,Fruits & Veggies,Fresh Vegetables,South,Vellore,Andhra Pradesh,5517,3887.31,22,1629.69,29.54,0.183333333,1/4/2022,,,,,,,,
ORD01255,Beverages,Soft Drinks,South,Vellore,Andhra Pradesh,5511,4334.11,22,1176.89,21.36,0.16,12/18/2023,,,,,,,,
ORD01256,Bakery,Cakes,South,Ramanadhapuram,Andhra Pradesh,5508,4440.26,22,1067.74,19.39,0.2525,10/2/2024,,,,,,,,
